source,section,text
vox_gymkhana,vox_gymkhana_block_12,"Other than that, the Senate has its own nominees to various institute committees like the SUGC, which is a committee comprising of various professors who create major policies for the UGs, like branch change; the SSAC (a word the whole campus fears) which deals with the disciplinary cases of the students; and the SSPC, which works in tandem with the DoSA for the disbursement of various scholarships and prizes."
vox_gymkhana,vox_gymkhana_block_13,"Entrepreneurship Cell IIT Kanpur is a non-profit organization aiming to induce an entrepreneurial mindset in the students. They focus on watering the Ideas in the bud and help them bloom into impactful endeavors through networking student enterprises from campus to incubators, seeding funds, and angel investors to transform the newly proposed ideas into successful start-ups."
vox_gymkhana,vox_gymkhana_block_14,"The team comprises Core Team members, Secretaries (2nd Year), and Volunteers (1st-year students). E-Cell organizes an abundance of events throughout the year to promote entrepreneurial activities in and around the campus. The annual E-Summit witnessed massive participation from all over India with events like TEDx and StartUp Master Class. E-Cell also conducts various lectures and workshops focused on budding entrepreneurs. Startup Internship Programme helps IITK students land internships in start-ups and know their working in greater depth."
vox_gymkhana,vox_gymkhana_block_15,"During the pandemic, virtual events like Entrepreneurial Extravaganza , Entrepreneurial Bootcamp and numerous talks by eminent entrepreneurs were held."
vox_gymkhana,vox_gymkhana_block_16,"In this semester, Startup Internship Program, Business Week (real-world business problems), and workshops by renowned entrepreneurs/businessmen) have been planned to be organized. A full-fledged course on entrepreneurship in the course curriculum is planned to be introduced in the future."
vox_gymkhana,vox_gymkhana_block_17,"The Community Welfare Cell (CWC) works for a campus community which extends not only to the student and the faculty members, but also to the staff members, the workers and their families, and all individuals who are related to the campus."
vox_gymkhana,vox_gymkhana_block_18,"1. Prakriti , working in the field of environmental awareness and impact assessment to achieve equality in terms of sustainability."
vox_gymkhana,vox_gymkhana_block_19,"2. Prayas , working in the field of education for the marginalized sections of the society to achieve equality in educational opportunities."
vox_gymkhana,vox_gymkhana_block_20,"3. Raktarpan , working to combat blood shortage in order to achieve equality in proper healthcare facilities."
vox_gymkhana,vox_gymkhana_block_21,"4. Unmukt , working to address the gender and sexual diversity in the community and to achieve equality against discrimination."
vox_gymkhana,vox_gymkhana_block_22,"5. Vivekananda Samiti , working to spread the message of Swami Vivekananda among the campus residents and helping the entire community tackle its problems through motivation and inspiration."
vox_gymkhana,vox_gymkhana_block_23,"Election Commission works to conduct fair elections, providing a democratic setup to choose the Gymkhana Executives, and Senators. In the General Election, conducted sometime after the start of the Even semester, positions like the President, General Secretaries are open for elections."
vox_gymkhana,vox_gymkhana_block_24,"The team consists of a Chief Election Officer (usually 4th Year), Managers of Election Commission (usually 3rd Year), Senior Election Officers (usually 2nd Year), and Election Officers (usually 1st Year). Joining the Election Commission would give you an overview of work in an election ranging from (but not limited to), ratifying manifestos, vigilance during code of conduct, working at polling booths, counting of votes, and conducting executive debates."
vox_gymkhana,vox_gymkhana_block_25,"Vox Populi, the journalism body of IIT Kanpur, is among the most dynamic and actively growing student bodies on campus. Vox works at catering to campus residents, alumni, and other stakeholders through print and online media. In recent years Vox has played crucial roles in delivering impactful pieces and bringing stories of different walks of life to the campus junta and providing voices to the voiceless. (But we would rather let you be the witness of it.)"
vox_gymkhana,vox_gymkhana_block_26,"Outreach Cell is the Students Gymkhana body that works in collaboration with the Dean of Resources and Alumni, IIT Kanpur. Contributing to the crucial avenues of strengthening student-alumni relations, they publicize achievements of IIT Kanpur and organize outreach programs in IIT Kanpur. This work of the Outreach Cell has been divided into three wings:"
vox_gymkhana,vox_gymkhana_block_27,"Alumni Relations: The Alumni Relations wing is the direct point of contact with the outside world: maintaining relations with alumni by attending meetups and alumni chapters across the country, spreading awareness among potential students by visiting cities to organize info sessions, and also getting in touch with the corporate world for collaborations."
vox_gymkhana,vox_gymkhana_block_28,"Creatives: The Creatives wing works towards generating engaging content to create a positive image of the institute like content for future students website and offline sessions, presentations at alumni meet, collating, and pitching Students Gymkhana proposals to corporates, etc. This content is finally published by the design team and web team."
vox_gymkhana,vox_gymkhana_block_29,"Campus: The Campus wing works actively on events for student-faculty relations. The team works hard to publicize student research and achievements of various cells/clubs leading to raise funding for student-led projects. They have successfully conducted campaigns such as #ThatsIITK, #AskIITK for prospective students."
vox_gymkhana,vox_gymkhana_block_30,"The outreach cell opens recruitment for the students from their 2nd year as secretaries, where they assist the managers of their respective wings in the works pertaining to the cell. They can work in various divisions of the cell, i.e. Alumni, Creative, or Campus wing."
vox_gymkhana,vox_gymkhana_block_31,"Throughout the year, Outreach Cell conducts numerous talks, and student-alumni engagement sessions like Tips from the Top, Heritage Search, and Distinguished Alumni Interviews. They support the Institute in planning the Convocation Ceremony, Alumni Gatherings, and Alumni Branch Meetings. A few steps to improve the relations between campus students and IITK alumni, such as the Alumni Buddy Program and Mock-en-Joy, are also taken annually."
vox_gymkhana,vox_gymkhana_block_32,"Writing Credits: Akshat Goyal, Devansh Parmar, Shiven Tripathi"
vox_gymkhana,vox_gymkhana_block_33,"Vox Populi is the student media body of IIT Kanpur. We aim to be the voice of the campus community and act as a bridge between faculty, students, alumni, and other stakeholders of IIT Kanpur."
vox_gymkhana,vox_gymkhana_block_34,"As We Leave #31: Change is the only constant, Embrace it, don t differentiate it ;)"
vox_gymkhana,vox_gymkhana_block_35,Your email address will not be published. Required fields are marked *
vox_course,vox_course_block_1,"As We Leave #31: Change is the only constant, Embrace it, don t differentiate it ;)"
vox_course,vox_course_block_2,"We hope each one of you is keeping well in these uncertain and cruel times. It is a fair assumption that you must be desperately waiting to come to the land of your dreams. But the day you finally do take the sharp turn from GT road to pass the level crossing, the boldly written Indian Institute of Technology Kanpur on the wall along its entrance might just steal your heart at once. That moment will make you recall the painstaking journey you took up 2 years back, every sweat you shed preparing, and the memory of each day that you challenged and sacrificed to achieve what you deserve. Congratulations mate! You are an IITian, from this day on. We can t wait to see your bright shining faces and welcome you to the glorious legacy and vibrant community of IITK."
vox_course,vox_course_block_3,"It is truly ineffable and heartbreaking not to meet you in person, but until then, let us still provide you with a sneak peek, or an IITK 101 to get you on board for the most fascinating, incredible, and in all likelihood, the best years of your life. This is the perfect time for you to explore and experiment. We guarantee that you will be marvelled by the length of diversity in your options. Allow yourself to branch out, meet people beyond your classrooms and make the most of this platform you have achieved. Always remember, the prerequisite for anything is enthu alone! We don t want to give away everything to preserve for you the thrill of first-hand experiences, but we don t want to keep you in the dark either. Hopefully, this following series of articles will answer all of your questions and succeed in giving you an impression of how life at IITK looks like. The purpose of this series is to keep your fad of college life still ablaze and to make you realise that college life is so much more than just academics and lectures. We aim to acquaint you with the functioning of the institute and the values we uphold as its students. Above all, we want you to feel proud of being a lifetime member of the memoirs of IITK."
vox_course,vox_course_block_4,"Exploring your majestic campus (contrasting starkly with the outside city of Kanpur), which you would brag about as your second home, must be the first on your checklist. Naturally, the list of hangout spots and must-visit places would help you navigate through the 1000 acres of campus grounds. And we better get you used to the IITK lingo as well through this one. Keep an eye for the next article on campus life."
vox_course,vox_course_block_5,"As a student, academics would hold great value and importance in your life and the freedom offered to you by the institute in choosing your electives should be wisely used. Familiarity with the general rules and procedures of structure in place would decidedly be of great benefit. We got that sorted for you in yet another upcoming article in this series."
vox_course,vox_course_block_6,"At least we all can hope that normality finds its way back to our lives and after whining about the exhausting course work, frequent quizzes, unbearable midsems, and ruthless endsems, we can all return to our hostels to let go of it all. Complain about that stressful course or crib about the horrible mess food, chill with our wingies, share a pizza, celebrate birthdays with midnight parties and dance crazy to random songs, only to finally fall asleep on our grumpy old beds. Through its hardships, hostel life will teach you lessons that no amount of classroom teaching ever can. Until you get to start with yours, feel free to take some lessons from our experiences in another article."
vox_course,vox_course_block_7,"Throughout your journey, there will be several guiding bodies helping you find your footing, raise the bar and shine. The SnT council will take you beyond the 4 walled academics and help polish your innovative skills. The GnS council will teach you the important lessons of fitness, sportsmanship and teamwork while you play away from the worries in your lives. The MnC council caters to your artistic hobbies and building your second family in IITK. AnC council would provide you with a helping hand as you find your way into the vast academic world. But how will you participate or contribute? Find the answer in detailed articles coming up."
vox_course,vox_course_block_8,"In an otherwise restless semester, the annual festivals namely Antaragni, Techkriti and Udghosh provide us with a much needed moment to relax. With the campus all lit up and populated with guests, the overall vibe resonates highly with our spirit. Those 4 days filled with glamorous events, pro-nites and night-outs are arguably the most fun and memorable ones. Encapsulating the experience of a fest in an article is nearly impossible, but we shall try our best to give you a brief and exhilarating summary in another upcoming article."
vox_course,vox_course_block_9,"Ultimately, the point is simply to tell you that something awesome awaits you! This pandemic has, of course, dampened the excitement of being a fresher. The campus which would have been abuzz with introductory activities to welcome you now wears a deserted look. The canteens and hostels which would have witnessed innumerable bulla sessions now long for your presence. But, there is an end to this tunnel and we hope that we come out stronger than ever before. If you ever feel stuck, remember that your bapu/amma is just one call away. Your batch has received the most unconventional orientation, but nonetheless, we don t want you to miss out on any more ingredients that make your college life memorable. At last, welcome to IITK!"
vox_course,vox_course_block_10,"Credits: Dhruv Chhabra (Writer), Snehil Saluja (Poster), Ankur Banga (Editor)"
vox_course,vox_course_block_11,"Vox Populi is the student media body of IIT Kanpur. We aim to be the voice of the campus community and act as a bridge between faculty, students, alumni, and other stakeholders of IIT Kanpur."
vox_course,vox_course_block_12,"As We Leave #31: Change is the only constant, Embrace it, don t differentiate it ;)"
vox_course,vox_course_block_13,Your email address will not be published. Required fields are marked *
iitk_academics,iitk_academics_block_1,"An overview of various departments, research facilities and labs."
iitk_academics,iitk_academics_block_2,"Education at IIT Kanpur empowers the students with a critical thinking led approach, scientific temperament and knowledge in science, engineering, management and humanities fields to solve problems that challenge humanity. The globally acclaimed education prepares the students for rewarding and exciting careers. The excellent education has enabled the alumni to succeed in diverse fields."
iitk_academics,iitk_academics_block_3,"Starting from the 2011 batch, the branch change rules were liberalized with the removal of the CGPA restriction of 8.0 for branch change. Branch changes are now allowed if there is a vacancy in the department you wish to move to. Starting from my batch(2011 batch), students also have the flexibility to do a dual-major(which is equivalent to two B.Tech degrees, e.g.. B.Tech, EE with a major in CSE), a minor in another department as well as the traditional conversion to a dual-degree M.Tech/M.Sc course. You can customise course template to a large extent and have the luxury of as many as 6 open electives(in CSE, atleast), which could be courses from any department you like, including MBA courses. Thus, if say you want to go for an MBA, you can have an edge."
iitk_academics,iitk_academics_block_4,At IITK teachers engage with the class. It is not a one way communication. Each student in the class is important to the faculty. The faculty is very approachable. No fear or awe is expected from the students. The classroom atmosphere while being focused on learning is student friendly.
iitk_academics,iitk_academics_block_5,The education at IITK encourages critical thinking. That is why IITK encourages curiosity based learning. Often teachers will ask questions aimed at making the student think. Such introspection helps the student make connections and start to see the bigger picture.
iitk_academics,iitk_academics_block_6,The teaching at IITK inspires students to push their personal boundaries. Courses are taught in depth and with background to help students grasp concepts firmly. There is often optional content that challenges and motivates students. This takes them to the frontiers of research in the area. The time spent at IITK makes a student go from being a good learner to being a good thinker and researcher in the student's field of choice. Even undergraduate research at IITK has won the institute many laurels.
iitk_academics,iitk_academics_block_7,"Innovation is an integral part of teaching at IITK. While the curriculum represents the institute's vision for the course, the teaching methods are the choice of the individual teachers and reflect their vision. There is freedom for the faculty to experiment in the teaching. The faculty enjoy this freedom and use it to impart in-depth knowledge to the students. An example of innovative teaching is quasi open time exams where the emphasis is on how deep is your understanding of the subject and neither on how quickly you can recall it nor on how well you can reproduce the lecture notes in the exam."
iitk_academics,iitk_academics_block_8,"IITK offers a liberal undergraduate education, where knowledge of science and technology is part of a broader knowledge platform. A student has the choice of opting for more than 50% of courses outside of the student's chosen department. Of these a student can opt for more than 25% of courses that are in fields such as management and humanities."
iitk_academics,iitk_academics_block_9,The student is therefore free to develop a wide knowledge base encompassing many disciplines. IITK recognizes an undergraduate degree as the start of a student's higher education learning and encourages the student to explore so that the student can know what to do next.
iitk_academics,iitk_academics_block_10,"In its undergraduate education IITK has removed the artificial split between the two science streams of Physics, Chemistry & Mathematics (PCM) and Physics, Chemistry & Biology (PCB). This has been done by introducing life sciences courses for engineering students. This better meets the needs of society since greater interaction between the two streams is required to deliver the next generation of inventions and discoveries."
iitk_academics,iitk_academics_block_11,IITK has world class facilities and performs research at the highest levels so a student is able to work and learn with some of the best people in the world in their area.
iitk_academics,iitk_academics_block_12,IITK hosts conferences and seminars throughout the year. There are a lot of visitors making it a vibrant research environment.
iitk_academics,iitk_academics_block_13,There is great interdisciplinary interaction at IITK since disciplinary boundaries no longer confine knowledge creation. The halls of residence are interdisciplinary.
iitk_academics,iitk_academics_block_14,"The opportunity to teach some of the best students in the world, as a Teaching Assistant (TA), helps a researcher to grow."
iitk_academics,iitk_academics_block_15,"The postgraduate programme that cover science, engineering, humanities and management create a highly diverse atmosphere conducive to interdisciplinary interaction."
iitk_academics,iitk_academics_block_16,"IITK offers travel support to PhD students for academic purposes, including, on merit, support for presenting research papers in international conferences held abroad."
iitk_academics,iitk_academics_block_17,"Student loans are easily available for education at IITK. In addition, IITK provides financial support to deserving students. The aim of the financial aid programmes is to ensure that financial circumstances do not prevent a meritorious student from studying at IIT Kanpur."
iitk_academics,iitk_academics_block_18,"At IITK, education and learning does not end with the laboratories and the classroom. The culture of respect and desire for knowledge can be seen in all aspects of the campus life. The Student Gymkhana and many clubs are supported by the institute to encourage student participation in a wide variety of activities. These promote sports, culture and science & technology related activities. There is a high level of student participation in the institute's academic and non-academic administration as well. Students are part of key committees of the institute. There is an independent student senate for the students to manage their own affairs."
iitk_academics,iitk_academics_block_19,"Alumni of the institute have an edge due to the IITK education which builds their ability to grasp new concepts and acquire new knowledge. They have shown a strong sense of ethics and a courageous outlook born out of deep rooted self belief. A measure of the high quality of the education received by the alumni is the fact that worldwide the academia, in the most discerning institutions, abounds with IITK alumni. Their ability to understand, reason and analyze have led them to the forefront of diverse areas such as education, research, management and public service. IITK alumni have performed with great distinction in every field that they have chosen for themselves."
iitk_academics,iitk_academics_block_20,Researchers at IIT Kanpur do high level research often at the forefront in its area. The diversity of research projects undertaken by IITK is a measure of the strong track record of research at IITK. It is the result of the great synergy between the fundamental research and applied research done at IITK.
iitk_academics,iitk_academics_block_21,Research at IITK is done by small individual led research groups and there are also large interdisciplinary project teams. The research environment supports highly creative work done by a small group. At the same time the environment is suitable for managing the large mission critical assignments that are undertaken at IITK.
iitk_academics,iitk_academics_block_22,There is a large talent pool of high level researchers so there is great opportunity for need based collaboration. Due to the vibrant research environment at IITK there is regular exposure to new ideas. It helps young researchers to prepare their mind and see the big picture in their area of interest.
iitk_academics,iitk_academics_block_23,A researcher enjoys the independence to choose the research area. This independence is there at all faculty levels. The researcher is supported by a dynamic research administration that has a non-bureaucratic work culture.
iitk_academics,iitk_academics_block_24,A significant proportion of the research done at IITK is interdisciplinary. There are interdisciplinary academic programme and interdisciplinary research centre & facilities at IITK.
iitk_academics,iitk_academics_block_25,These lead to great interdisciplinary interaction at IITK and facilitate collaboration for interdisciplinary research. The open research environment encourages interaction with others leading to extraordinary research work.
iitk_academics,iitk_academics_block_26,Leveraging the research capabilities of IITK can give businesses the decisive edge they seek. The in-depth approach leads to outcomes that deliver lasting value. The IITK client list includes leading companies worldwide.
iitk_academics,iitk_academics_block_27,The teaching done by faculty helps the faculty grow. The faculty is encouraged to develop new courses based on their research. The faculty also have the freedom to modify existing courses to include content related to their research.
iitk_academics,iitk_academics_block_28,"The faculty benefit from the dedicated PhD students of IITK, who are key to the success of research at IITK."
iitk_academics,iitk_academics_block_29,"At IITK, young faculty can start teaching early in their career and this enhances their ability to do challenging research."
iitk_academics,iitk_academics_block_30,The institute encourages active learning to help build critical thinking skills of its students and prepare them for research. Quality research needs committed students to move the research agenda forward. Therefore a student at IITK gets a world class education and gets to participate in great research work.
iitk_academics,iitk_academics_block_31,"For the students it is an ideal place to learn how high quality research is done. Being a science intensive engineering education the students are more future ready and are able to adapt to new technologies. And thanks to the big emerging opportunities for new technologies, more and more students are today choosing a research oriented job over a job that does not involve formal research. IITK prepares its students well for such jobs."
iitk_academics,iitk_academics_block_32,"Faculty and students at IITK respect the fact that to do path breaking research, in addition to knowledge in an area, one requires creativity, self belief, courage and persistence."
iitk_academics,iitk_academics_block_33,Great research requires risk taking ability. The IITK culture offers support and encouragement to take on challenging work. This enables researchers to work on the important problems in their field. The strong institutional support enables the researchers to ask tough questions knowing that finding the answers will take time and effort.
iitk_academics,iitk_academics_block_34,"At IITK, there is great support for creativity driven exploration. For example tinkering. Tinkering has led to some of the greatest discoveries and inventions. The IITK environment supports and enables tinkering. This support backs creativity and helps researchers try out ideas easily. An inconsistency noticed while doing creativity driven exploration could be the small crack that ultimately opens big doors to new knowledge."
iitk_academics,iitk_academics_block_35,Quality research happens more often in a culture where free thinking is encouraged and that is very true for IITK. The drive and commitment for research is sustained because at IITK a researcher is able to enjoy the research work to the fullest.
iitk_academics,iitk_academics_block_36,"IIT Kanpur is a leading institute of India that is focused on education and research in science, technology, management and humanities. Its alumni and faculty have consistently won national and international awards for their accomplishments."
iitk_academics,iitk_academics_block_37,Worldwide the academia abounds with researchers who were students or faculty at IIT Kanpur.
iitk_academics,iitk_academics_block_38,"In other fields the courageous, critical thinking led approach of its alumni and faculty has manifested itself as thought leadership in their chosen field."
iitk_academics,iitk_academics_block_39,"IITK's academic curriculum was revised in 2011. The curriculum contains two parts: departmental core and compulsory. In the very first year, all courses are department neutral."
iitk_academics,iitk_academics_block_40,"Aerodynamics, flight mechanics, propulsion and aerospace structures are the primary fields in this department. A flight laboratory with four powered aircrafts, four gliders, a 1000m runway and a National Wind Tunnel Facility are facilities of the department which is unique to IITK. The Department is also engaged in training professionals from the aerospace industry and defence professionals."
iitk_academics,iitk_academics_block_41,"The gliding and soaring center attached to the department offers glider training pilot programmes which awards glider pilot certificates for improving aviation awareness among youth. Some thrust areas of research are unmanned and micro aerial vehicle, helicopter technology, high performance computing, smart materials and technology etc. It is just an ever-evolving discipline posing numerous challenges thereby keeping one excited and engaged forever."
iitk_academics,iitk_academics_block_42,"Praveen Honhar, a fourth year UG student, has great things to say about the undergraduate program. You can find his views on - http://thatsiitk.quora.com/Aerospace-Engineering-IIT-Kanpur ."
iitk_academics,iitk_academics_block_43,"Department of BSBE was established with the aim of providing a multidisciplinary research and teaching program in contemporary biology and bioengineering. Research interests of the department include cell and molecular biology, genetics & developmental biology, structural and computational biology, bioinformatics, bioremediation, tissue engineering and biophysics engineering. BSBE at IITK has developed extensive research facilities and infrastructure for teaching and research like Laser Scanning Confocal Microscope, Beckman Coulter automated DNA sequencer etc. B.Tech. The program provides a unique fusion of biology with other basic and engineering sciences. Amrita Singh, a fourth year UG student, explains very well the future prospects for students interested in studying Biosciences and Biotechnology. To know more, follow - http://thatsiitk.quora.com/Biological-Sciences-and-Bio-Engineering-IIT-Kanpur Prof Nitin Gupta also explains who should and shiuld not choose BSBE over other branches - https://thatsiitk.quora.com/Biological-Sciences-and-Bioengineering-IIT-Kanpur-by-Prof-Nitin-Gupta"
iitk_academics,iitk_academics_block_44,"Department of Chemical Engineering at IITK has the reputation of being classified among the nation's top schools in chemical engineering.Research in department ranges from transport phenomena, thermodynamics, separation to nanotechnology, energy, environment, polymeric material etc.Graduates in this department are doing exceedingly well in industry and academia. Several students are opting for higher studies abroad or going for placements in Core and financial sectors."
iitk_academics,iitk_academics_block_45,"Find out what students think of Chemical Engineering. Anushka Jha, a fourth year UG student, pens down her thoughts - http://thatsiitk.quora.com/Chemical-Engineering-at-IIT-Kanpur ."
iitk_academics,iitk_academics_block_46,"Department of Civil Engineering at IIT Kanpur is producing high quality technical manpower required for industry, R & D organizations, and academic institutions. It has been ranked 38th in the world (as per QS World University Subject Rankings - 2011). The academic activities of the department emphasis deep understanding of fundamental principles, development of creative ability to handle the challenges of Civil Engineering, and the analytical ability to solve problems which are interdisciplinary in nature."
iitk_academics,iitk_academics_block_47,"Some of the research areas where faculty members and students of Civil Engineering are involved are integrated Geoinformatics technology (IGT), 3-D digital scanning technologies and computer simulation, Archaeo-materials and dating applications, seismic analysis and pollution studies on ancient monuments and remedial measures. Past recruiters include Schlumberger, NTPC, L&T etc."
iitk_academics,iitk_academics_block_48,"IIT kanpur was the first institute to start computer science education in India. The faculty members of the department are currently involved in research areas like: Mobile/Wireless, Computer Networks, Natural Language Processing, Algorithms, Software Engineering, Learning and Cognition, Grid and High Performance Computing, Biometrics and Vision etc. Some of the biggest companies like Snapdeal, Infosys, Myntra etc. have been founded by IITK CSE graduates. The graduates from IITK are recruited by industry giants like Google, Facebook, Microsoft, Adobe."
iitk_academics,iitk_academics_block_49,"For research opportunities, look at this article written by our Professor : https://www.quora.com/What-are-some-good-areas-of-research-in-computer-science-at-IIT-Kanpur"
iitk_academics,iitk_academics_block_50,"Srijan R. Shetty who just graduated with a B.Tech degree in Computer Science, writes about his four years at IIT Kanpur - http://thatsiitk.quora.com/Computer-Science-and-Engineering-IIT-Kanpur . Shashwat Chandra, who is currently completing his M.Tech thesis shares his experiences at IITK as an undergraduate and a post-graduate - http://thatsiitk.quora.com/Computer-Science-and-IIT-Kanpur ."
iitk_academics,iitk_academics_block_51,"The programme encourages creativity, innovation, craftsmanship, and personal expression leading to evolution of products and services in the field of engineering design and visual communications. A number of projects interspersed during the training process provide adequate opportunities for brain-storming yielding product and services to meet social, environmental and business need. The technology-learning laboratories within the program as well as within IIT Kanpur prepare the students for careers in industries and also higher studies through hands-on-experience. Being an interdisciplinary programme, design students are encouraged to take courses outside the gamut of design as well. IIT Kanpur provides a broad-spectrum of courses and infrastructure in intense academic environment to achieve the above to build-in the students adequate knowledge to make them stand tall in their professional and academic career."
iitk_academics,iitk_academics_block_52,"Electrical Engineering is one of the largest departments of IIT-K. The department has a rich tradition of teaching and research and is widely recognized to be a pioneer in Electrical Engineering education in India. The lab facilities and the infrastructure are regularly upgraded.The current active areas of academic programs include power and control, communications and networks,Microwaves and photonics, Microelectronics, VLSI and Display Technology.Students graduating are widely sought after by industry from diverse fields."
iitk_academics,iitk_academics_block_53,"Rishika Agarwal, a third year UG student, writes Electrical Engineering, branch changes and life at IITK - http://thatsiitk.quora.com/Electrical-Engineering-at-IITK ."
iitk_academics,iitk_academics_block_54,"With the establishment of the Department of Industrial & Management Engineering (IME) in 1974, IIT Kanpur extended its technical supremacy to managerial disciplines. The IME department was established with the aim of combining the strength of technology and management. This synergy is the foundational bedrock of all IME programs- MBA, M.Tech and PhD. The department has recently introduced dual degree program combining B.S./B.Tech . with MBA and M.Tech."
iitk_academics,iitk_academics_block_55,"Keeping up with the tradition of innovation the programmes at IME department aim at creating business leaders and entrepreneurs by leveraging on its strengths in technology, computing and social sciences. The department is currently engaged in a diverse set of activities including teaching, academic research, industry consulting, management development programmes and public sector projects."
iitk_academics,iitk_academics_block_56,"The department has been involved in research areas like physical and mechanical metallurgy, functional and device material and biomaterials.The scientists here are consistently working hard to develop electronic devices(memories,displays,solar cells.LEDs), fuel cells, biomaterials and biomimicking devices, environmental friendly materials, railways, automotive and space technology.The department has unique facilities like FEI Technai 20 U Twin Transmission Electron Microscope..The faculty here are involved in several projects funded by ISRO,DRDO,MHRD,GE India Technology Center etc.The graduates from this department are recruited by companies like Transocean, Schlumberger, Tata Steel, Reliance, Jindal Steel and Power, Deutsche Bank, Morgan Stanley etc"
iitk_academics,iitk_academics_block_57,Pankaj tells you how to make an informed choice - https://thatsiitk.quora.com/Material-Science-and-Engineering-IIT-Kanpur-by-Pankaj-Kumar
iitk_academics,iitk_academics_block_58,"Akash Bajaj, a fourth year UG student, shares advice on how to choose the appropriate department based on your strengths and interests and why MSE was a good choice for him - http://thatsiitk.quora.com/Materials-Science-Engineering-IIT-Kanpur ."
iitk_academics,iitk_academics_block_59,"One of the founding departments of IIT Kanpur, the Mechanical Engineering Department has striven to stay abreast of the best pedagogical practices.Students are exposed to high end numerical and experimental techniques in solid and fluid mechanics and manufacturing sciences. Cutting edge research is done in the fields of Solid Mechanics and Design, Fluid Mechanics and Thermal Sciences, Manufacturing Science, Mechatronics and Nuclear Technology. A graduating student is not only theoretically sound but is also very well versed with latest computational and experimental skills. Thus students are readily absorbed in giant multinational firms like GE, GM and Indian firms like TATA Steel to name a few. A lot of students are absorbed in other premier research organizations like ISRO, DRDO etc. Every year a majority of students take up higher studies in prestigious foreign universities US, GERMANY, UK, CANADA."
iitk_academics,iitk_academics_block_60,"The Department of Sustainable Energy Engineering was approved by the Board of Governors of IIT Kanpur on 7th December 2020 and came into being on 26th December 2020. The Department will conduct high-quality educational programmes, research and development as well as outreach activities. The Department aims to contribute to the national vision of energy sustainability of meeting a large proportion of nation's energy needs through new and renewable energy technologies in future for better health of its citizens and energy security. Department has also partnered with Mehta Family Foundation (USA) and Rice University (USA) to achieve excellence in education, research, and technology development in energy sustainability."
iitk_academics,iitk_academics_block_61,"Department of Chemistry, IITK is one of the premier departments in the country today. The strength of the department has been and continues being excellence in research and teaching. The faculty of the department is extremely well qualified, and motivated. The commitment to research is reflected in the large number of projects sponsored by the Ministry of Human Resources and Development in fields like synthesis of biologically relevant molecules, development of new reagents, green chemistry, nanoscale chemistry, modeling and simulation of molecules and materials. Ultrafast laser spectroscopy and imaging. Students getting trained in this program have a unique background of Computer Science, Technical Arts, Electronics, Physics and Mathematics in addition to Chemistry."
iitk_academics,iitk_academics_block_62,"Sanjana Gopalakrishnan, a fourth year UG student, shares her experiences at the Chemistry department - http://thatsiitk.quora.com/My-experience-doing-a-BS-in-Chemistry-at-IITK ."
iitk_academics,iitk_academics_block_63,"Cognitive Science is the study of the mind - how it comes to be, what it is, and what it does. Researchers and practitioners in cognitive science come from a variety of conventional academic disciplines. Computer scientists, psychologists, neuroscientists, linguists, philosophers have all contributed to this exciting synthesis of insight into how the mind works. These insights are all the more useful now in trying to construct artificial human-like systems. The Cognitive Science program at IIT Kanpur seeks to leverage the technical talent and infrastructure available at our institute to push forward the frontiers of research in cognitive science using a combination of computational and behavioral research."
iitk_academics,iitk_academics_block_64,"IIT Kanpur is starting a new undergraduate program in the Earth Sciences from July 2016. The students qualified in JEE will be admitted in this program which has been designed as a highly quantitative and diverse in nature with a strong focus on modern tools and methods being used across various industries. Some of the important sectors include oil and gas, mineral exploration, non-conventional energy, water management, natural resource management and disaster mitigation. The program is highly interdisciplinary in nature, utilizing the methods and principles of all basic sciences namely Chemistry, Physics, Mathematics, and with several overlaps with engineering disciplines such as Material Sciences and engineering, civil engineering and Mechanical Engineering. For example, Chemistry comes into picture while studying rocks and minerals, Physics is at play every time an earth Scientist tries to peep inside the earth by looking at the variation of Magnetic and Gravitational field of earth. Similarly, methods and tools developed in Mathematics and Computer Science are indispensable for an Earth Scientist trying to predict the Monsoon. Mechanical Engineering and Material Sciences come into play while studying the mechanical property like strength, ductility, hardness etc. Thus Earth Science is an all encompassing field trying to address a varied range of problems and employing tools and technique from a diverse set of fields. At the same time, this discipline offers an opportunity to solve multitude of problems which our society is facing including water scarcity, climate change and natural disasters such as floods, landslides, earthquakes and tsunamis."
iitk_academics,iitk_academics_block_65,"The structure of the BS-MS program in Earth Science is similar to other BS and BT programs being offered at IIT Kanpur. The first two semesters are devoted to the core courses in basic sciences and engineering, which are common across all disciplines. The third and fourth semester involves some core courses common across all departments together with some departmental courses. Similar to other departments, fifth and sixth semester involves many departmental courses together with some departmental and open electives. Last two semesters mainly comprise of departmental and open electives, thus making the program academically flexible. Students are also required to take five courses in Humanities and Social Sciences in line with other programs. Keeping in view that Earth Science is primarily a field science, the department has taken special care to design several field-based courses which involves training outside the campus to observe, map and measure the natural processes in action. In addition, the MS part of the programme will involve thesis work on a well-chosen problem of earth science and the department expects high quality research output using the learnings from the BS program."
iitk_academics,iitk_academics_block_66,"Applied Geology - mainly deals with application of geology for various applications such as mineral and fuel exploration, movement and distribution of groundwater, soil erosion, and other environmental problems related to water and sediment pollution."
